category,method,reason,seed,suite
true,FullVerifier,not significant after FDR correction,4,LLMStress
redundant,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,LLMStress
confounded,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,LLMStress
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,LLMStress
uncompiled,FullVerifier,unknown feature x999,4,LLMStress
uncompiled,FullVerifier,hypothesis must contain an IF ... THEN ... structure,4,LLMStress
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
shifted,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
shifted,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support,4,ExhaustiveRules
confounded,StatisticalFilter,not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
true,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
rare,StatisticalFilter,insufficient support; weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
true,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
true,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
redundant,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
null,StatisticalFilter,weak validation effect; not significant after FDR correction,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
shifted,FullVerifier,insufficient support,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
shifted,FullVerifier,insufficient support,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,4,ExhaustiveRules
rare,FullVerifier,insufficient support,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,4,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,4,ExhaustiveRules
redundant,FullVerifier,matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
true,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,ExhaustiveRules
rare,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
true,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
true,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,4,ExhaustiveRules
shifted,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,4,ExhaustiveRules
uncompiled,LLMOnly,unknown feature x999,5,LLMStress
uncompiled,LLMOnly,hypothesis must contain an IF ... THEN ... structure,5,LLMStress
shifted,StatisticalFilter,not significant after FDR correction,5,LLMStress
shifted,StatisticalFilter,not significant after FDR correction,5,LLMStress
true,StatisticalFilter,not significant after FDR correction,5,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,5,LLMStress
true,StatisticalFilter,not significant after FDR correction,5,LLMStress
rare,StatisticalFilter,insufficient support; not significant after FDR correction,5,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,5,LLMStress
true,StatisticalFilter,not significant after FDR correction,5,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,5,LLMStress
