accepted_invalid,counterfactual_gate,decision,effect_gate,failure_type,heldout_gate,method,reason,regime,seed,stat_fdr_gate,support_gate,target_failure
0,1,rejected,1,fdr_null,0,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,B_fdr,26,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoStatTest,held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,0,fdr_null,1,NoStatTest,matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoStatTest,held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,0,NoStatTest,weak validation effect; matched counterfactual contrast is weak,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,0,accepted,0,valid,0,NoFDR,passes all verification gates,B_fdr,26,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoFDR,held-out effect does not replicate,B_fdr,26,0,0,fdr_null
0,1,rejected,0,fdr_null,1,NoFDR,not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoFDR,not significant after raw p-value test; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,0,valid,0,NoCounterfactual,not significant after FDR correction,B_fdr,26,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,0,NoCounterfactual,weak validation effect; not significant after FDR correction,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,26,1,0,fdr_null
0,0,rejected,0,valid,0,NoHeldout,not significant after FDR correction,B_fdr,26,1,0,fdr_null
0,0,rejected,0,fdr_null,0,NoHeldout,not significant after FDR correction,B_fdr,26,1,0,fdr_null
0,1,rejected,0,fdr_null,0,NoHeldout,not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,0,rejected,0,fdr_null,0,NoHeldout,not significant after FDR correction,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,1,rejected,1,fdr_null,0,NoHeldout,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,B_fdr,26,1,0,fdr_null
0,0,accepted,0,valid,0,FullVerifier,passes all verification gates,C_support,26,0,0,support
0,0,rejected,0,support,1,FullVerifier,insufficient support; held-out effect does not replicate,C_support,26,0,1,support
0,0,accepted,0,valid,0,NoSupport,passes all verification gates,C_support,26,0,0,support
0,0,rejected,0,support,1,NoSupport,held-out effect does not replicate,C_support,26,0,0,support
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,C_support,26,0,0,support
0,0,rejected,0,support,1,NoStatTest,insufficient support; held-out effect does not replicate,C_support,26,0,1,support
0,0,accepted,0,valid,0,NoFDR,passes all verification gates,C_support,26,0,0,support
0,0,rejected,0,support,1,NoFDR,insufficient support; held-out effect does not replicate,C_support,26,0,1,support
0,0,accepted,0,valid,0,NoCounterfactual,passes all verification gates,C_support,26,0,0,support
0,0,rejected,0,support,1,NoCounterfactual,insufficient support; held-out effect does not replicate,C_support,26,0,1,support
0,0,accepted,0,valid,0,NoHeldout,passes all verification gates,C_support,26,0,0,support
0,0,rejected,0,support,0,NoHeldout,insufficient support,C_support,26,0,1,support
0,0,accepted,0,valid,0,FullVerifier,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,1,rejected,0,counterfactual,0,FullVerifier,matched counterfactual contrast is weak,D_counterfactual,26,0,0,counterfactual
0,0,accepted,0,valid,0,NoSupport,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,1,rejected,0,counterfactual,0,NoSupport,matched counterfactual contrast is weak,D_counterfactual,26,0,0,counterfactual
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,1,rejected,0,counterfactual,0,NoStatTest,matched counterfactual contrast is weak,D_counterfactual,26,0,0,counterfactual
0,0,accepted,0,valid,0,NoFDR,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,1,rejected,0,counterfactual,0,NoFDR,matched counterfactual contrast is weak,D_counterfactual,26,0,0,counterfactual
1,0,accepted,0,counterfactual,0,NoCounterfactual,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,0,accepted,0,valid,0,NoCounterfactual,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,0,accepted,0,valid,0,NoHeldout,passes all verification gates,D_counterfactual,26,0,0,counterfactual
0,1,rejected,0,counterfactual,0,NoHeldout,matched counterfactual contrast is weak,D_counterfactual,26,0,0,counterfactual
0,0,accepted,0,valid,0,FullVerifier,passes all verification gates,E_permutation,26,0,0,statistical
0,1,rejected,1,statistical,0,FullVerifier,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,E_permutation,26,1,1,statistical
0,0,accepted,0,valid,0,NoSupport,passes all verification gates,E_permutation,26,0,0,statistical
0,1,rejected,1,statistical,0,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,E_permutation,26,1,0,statistical
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,E_permutation,26,0,0,statistical
0,1,rejected,1,statistical,0,NoStatTest,insufficient support; weak validation effect; matched counterfactual contrast is weak,E_permutation,26,0,1,statistical
0,0,accepted,0,valid,0,NoFDR,passes all verification gates,E_permutation,26,0,0,statistical
0,1,rejected,1,statistical,0,NoFDR,insufficient support; weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak,E_permutation,26,1,1,statistical
0,0,accepted,0,valid,0,NoCounterfactual,passes all verification gates,E_permutation,26,0,0,statistical
0,0,rejected,1,statistical,0,NoCounterfactual,insufficient support; weak validation effect; not significant after FDR correction,E_permutation,26,1,1,statistical
0,0,accepted,0,valid,0,NoHeldout,passes all verification gates,E_permutation,26,0,0,statistical
0,1,rejected,1,statistical,0,NoHeldout,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,E_permutation,26,1,1,statistical
0,0,accepted,0,valid,0,FullVerifier,passes all verification gates,A_heldout,27,0,0,holdout
0,0,rejected,0,holdout,1,FullVerifier,held-out effect does not replicate,A_heldout,27,0,0,holdout
0,0,accepted,0,valid,0,NoSupport,passes all verification gates,A_heldout,27,0,0,holdout
0,0,rejected,0,holdout,1,NoSupport,held-out effect does not replicate,A_heldout,27,0,0,holdout
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,A_heldout,27,0,0,holdout
0,0,rejected,0,holdout,1,NoStatTest,held-out effect does not replicate,A_heldout,27,0,0,holdout
0,0,accepted,0,valid,0,NoFDR,passes all verification gates,A_heldout,27,0,0,holdout
0,0,rejected,0,holdout,1,NoFDR,held-out effect does not replicate,A_heldout,27,0,0,holdout
0,0,accepted,0,valid,0,NoCounterfactual,passes all verification gates,A_heldout,27,0,0,holdout
0,0,rejected,0,holdout,1,NoCounterfactual,held-out effect does not replicate,A_heldout,27,0,0,holdout
1,0,accepted,0,holdout,0,NoHeldout,passes all verification gates,A_heldout,27,0,0,holdout
0,0,accepted,0,valid,0,NoHeldout,passes all verification gates,A_heldout,27,0,0,holdout
0,0,rejected,0,valid,0,FullVerifier,not significant after FDR correction,B_fdr,27,1,0,fdr_null
0,1,rejected,0,fdr_null,1,FullVerifier,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,0,rejected,0,valid,0,NoSupport,not significant after FDR correction,B_fdr,27,1,0,fdr_null
0,1,rejected,0,fdr_null,1,NoSupport,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,1,0,fdr_null
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,B_fdr,27,0,0,fdr_null
0,1,rejected,0,fdr_null,1,NoStatTest,matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,27,0,0,fdr_null
